AxIS Spike File,C:\Users\Emily Gordon\OneDrive - Nexus365\DPhil OXION\DB Rotation\MEA Project\MEA Paper\MEA_paper_hippocampal_data_analysis\Maddy_WT Hippocampal Culture\Baseline_WT hippocampal culture_21DIV_24-04-2023(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,120.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,,,,,,,,,,,,,,,,,,,,,,,,
Activity Metrics
    Number of Spikes per Network Burst per Channel - Avg,35.806777,27.897436,17.657692,16.434524,10.000000,22.162255, , ,12.542328,9.591667,16.888889,16.541971,10.859970, , , , , ,16.922321, ,14.785714,14.103355, , 
    Number of Spikes per Network Burst per Channel - Std,25.685542,10.779107,11.801113,4.972640, ,12.489886, , ,2.587785,2.840212,7.345318,12.677837,3.020857, , , , , ,8.954838, ,3.333503,4.427151, , 
    Network Burst Percentage,99.907550,60.361135,99.979753,85.077951,17.142857,96.979196, , ,96.832038,18.598383,57.754011,50.103806,71.996028, , , , , ,62.545836, ,15.753425,83.306709, , 
    Network IBI Coefficient of Variation,1.002315,0.250449,1.381749,0.189199, ,1.850028, , ,0.199302, ,0.777689,0.634544,0.701454, , , , , ,1.263941, , ,0.678323, , 
    Network Normalized Duration IQR,2.532518,0.437009,0.734302, , ,1.027194, , ,0.257990, , ,0.751329,0.355267, , , , , ,0.512073, , ,1.395447, , 
Synchrony Metrics
    Area Under Normalized Cross-Correlation,0.483342,0.495037,0.650993,0.085365,0.123897,0.389546,0.107023,0.038116,0.735901,0.279350,0.199932,0.228837,0.159325,0.070905,-0.006346,0.078670,0.000000,-0.000000,0.189269,0.000000,0.124044,0.147924,0.039827,0.000000
    Area Under Cross-Correlation,6.690972,4.823681,12.652431,0.095833,0.161042,5.155139,0.050347,0.009792,5.345069,0.553194,0.278542,1.842083,0.620347,0.034306,0.010139,0.050417,0.000000,0.000000,2.583958,0.000000,0.319792,0.716042,0.019028,0.000000
    Full Width at Half Height of Normalized Cross-Correlation,12.000000,11.000000,13.000000,3.000000,10.000000,11.000000,8.000000,12.000000,15.000000,9.000000,11.000000,10.000000,10.000000,12.000000,33.000000,23.000000, ,1.000000,7.000000, ,8.000000,5.000000,19.000000, 
    Full Width at Half Height of Cross-Correlation,57.000000,91.000000,28.000000,33.000000,54.000000,37.000000,14.000000,12.000000,46.000000,17.000000,27.000000,31.000000,71.000000,18.000000,41.000000,58.000000, ,1.000000,50.000000, ,27.000000,78.000000,41.000000, 
    Synchrony Index,0.776833,0.676672,0.853572,0.358704,0.461095,0.576038,0.362346,0.215802,0.806877,0.392596,0.506156,0.337862,0.262527,0.225524,0.418232,0.338491,0.000000,0.000000,0.306558,0.000000,0.324126,0.370173,0.311985,0.000000
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,23.000000,13.000000,11.000000,32.000000,14.000000,22.000000, , ,44.000000,43.000000,12.000000,33.000000,33.000000, , , , , ,24.000000, ,24.000000,32.000000, , 
    Percent Bursts with Start Electrode,42.857143,50.000000,35.000000,66.666667,100.000000,47.058824, , ,55.555556,100.000000,33.333333,44.444444,75.000000, , , , , ,37.500000, ,50.000000,45.454545, , 
    Burst Peak (Max Spikes per sec),3428.571429,5000.000000,4150.000000,2000.000000,3000.000000,2882.352941, , ,3000.000000,4500.000000,2000.000000,1888.888889,1875.000000, , , , , ,1562.500000, ,2500.000000,1272.727273, , 
    Time to Burst Peak (ms),39.500000,25.500000,14.500000,15.500000,25.500000,20.500000, , ,53.500000,24.500000,4.500000,110.500000,84.500000, , , , , ,6.500000, ,148.500000,48.500000, , 
Viability Metrics
