Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00222.015280,A5_14,10,0.33464
,,00222.336240,A5_13,5,0.01072
,,00222.577680,A5_14,5,0.02352
,,00222.584880,A5_13,5,0.00992
,,00222.579760,A5_21,5,0.01048
,,00222.536080,B5_14,6,0.01368
,,00222.504320,B5_12,6,0.03296
,,00222.504560,B5_13,12,0.0432
,,00222.543680,B5_44,6,0.03304
,,00222.488960,B5_21,14,0.06448
,,00222.820480,A5_14,7,0.03432
,,00222.834320,A5_13,7,0.01624
,,00222.828720,A5_21,6,0.01608
,,00223.033200,A2_21,13,0.0356
,,00223.033680,A2_11,11,0.02856
,,00223.030800,A2_13,12,0.03624
,,00223.031120,A2_14,12,0.0336
,,00223.020720,A2_33,17,0.04784
,,00222.934080,A2_34,21,0.13264
,,00223.015680,A2_32,17,0.05432
,,00223.046960,A2_43,7,0.01664
,,00223.023840,A2_44,10,0.03752
,,00223.019280,A2_42,11,0.04072
,,00223.049760,A5_14,6,0.07848
,,00223.056800,A5_13,19,0.0608
,,00223.056960,A5_21,10,0.06112
,,00223.298640,A5_13,6,0.01368
,,00223.296560,A5_21,5,0.0112
,,00223.564960,A5_14,5,0.05432
,,00223.550400,A5_13,12,0.05888
,,00223.542080,A5_21,9,0.0616
,,00223.819200,C2_11,6,0.05976
,,00223.840000,C2_14,7,0.05792
,,00223.760320,A5_13,5,0.01304
,,00223.755360,A5_21,5,0.01096
,,00223.978800,A5_13,18,0.07416
,,00223.976640,A5_21,6,0.01968
,,00224.158880,A5_13,5,0.0136
,,00224.152400,A5_21,5,0.01128
,,00224.388640,A5_14,11,0.14304
,,00224.376080,A5_13,25,0.15376
,,00224.381040,A5_21,14,0.13672
,,00224.681520,A5_13,6,0.01496
,,00224.678320,A5_21,5,0.01056
,,00224.943840,A5_14,7,0.05464
,,00224.919600,A5_13,18,0.09768
,,00224.922880,A5_21,14,0.08952
,,00225.228560,A5_13,11,0.06184
,,00225.130800,B6_33,5,0.02656
,,00225.479680,A5_14,6,0.06544
,,00225.458800,A5_13,20,0.09776
,,00225.455920,A5_21,12,0.09384
,,00225.582080,B5_21,5,0.01352
,,00225.747200,A5_13,6,0.016
,,00225.744240,A5_21,7,0.02272
,,00225.895920,D3_21,8,0.05536
,,00226.048000,A5_14,5,0.0204
,,00226.030480,A5_13,14,0.05496
,,00226.025200,A5_21,10,0.0564
,,00226.197600,A3_11,5,0.02928
,,00226.261440,A5_13,7,0.0172
